time,price,volume
2015-06-29,329.91499999999996,89517.885
2015-06-30,340.9475,69056.9
2015-07-01,341.15,49951.89000000001
2015-07-02,336.4625,41125.735
2015-07-03,336.4675,52061.82
2015-07-04,342.585,18065.55
2015-07-05,354.055,12061.51
2015-07-06,362.4825,68713.305
2015-07-07,359.75750000000005,73674.345
2015-07-08,353.4,63135.705
2015-07-09,388.79749999999996,55919.26
2015-07-10,363.48749999999995,55337.165
2015-07-11,418.23,18552.325
2015-07-12,445.66249999999997,14344.075
2015-07-13,331.075,100535.615
2015-07-14,363.0025,56125.61
2015-07-15,401.765,56154.775
2015-07-16,421.36250000000007,59818.68
2015-07-17,413.77000000000004,31439.095
2015-07-18,421.61,13452.57
2015-07-19,427.15749999999997,21151.3
2015-07-20,464.0825,74811.205
2015-07-21,413.53749999999997,69727.145
2015-07-22,380.41499999999996,57463.185
2015-07-23,375.56,44921.619999999995
2015-07-24,386.23749999999995,45114.63
2015-07-25,397.1475,16268.480000000001
2015-07-26,399.32,21894.37
2015-07-27,403.1575,51454.53
2015-07-28,404.805,90547.935
2015-07-29,398.6675,100080.12000000001
2015-07-30,395.04999999999995,62320.09
2015-07-31,393.0275,31659.385
2015-08-01,418.71999999999997,16382.960000000001
2015-08-02,417.0,11127.24
2015-08-03,389.7275,65003.615000000005
2015-08-04,419.34749999999997,84674.495
2015-08-05,412.09,72367.24
2015-08-06,420.02,74244.39
2015-08-07,383.485,48372.420000000006
2015-08-08,381.675,22668.955
2015-08-09,371.1025,24349.859999999997
2015-08-10,361.88,67198.62000000001
2015-08-11,382.7675,70506.305
2015-08-12,540.5649999999999,61571.425
2015-08-13,538.0475,42035.805
2015-08-14,389.4525,38321.045000000006
2015-08-15,527.8775,17790.895
2015-08-16,361.15749999999997,21525.024999999998
2015-08-17,428.0,64146.89
2015-08-18,377.7175,62661.695
2015-08-19,424.40500000000003,57215.235
2015-08-20,359.345,36804.25
2015-08-21,328.455,57327.034999999996
2015-08-22,311.96,66211.205
2015-08-23,365.135,19384.31
2015-08-24,295.485,88053.515
2015-08-25,297.7225,43486.435000000005
2015-08-26,317.7025,51673.045
2015-08-27,316.12,73172.47
2015-08-28,319.76,51890.19
2015-08-29,321.9325,19391.734999999997
2015-08-30,319.5775,37954.775
2015-08-31,322.91999999999996,78062.87000000001
2015-09-01,324.08500000000004,82334.02
2015-09-02,325.78499999999997,47347.985
2015-09-03,325.02250000000004,55787.99
2015-09-04,328.8825,46328.665
2015-09-05,337.3025,20749.825
2015-09-06,345.96,27252.375
2015-09-07,349.34000000000003,100025.12999999999
2015-09-08,350.27,60525.71
2015-09-09,350.1225,82817.325
2015-09-10,343.025,48054.979999999996
2015-09-11,340.9125,47716.880000000005
2015-09-12,338.2125,9733.394999999999
2015-09-13,331.2775,18404.39
2015-09-14,328.8275,137377.26
2015-09-15,325.0675,82977.09999999999
2015-09-16,320.54499999999996,67386.715
2015-09-17,323.5025,55264.11
2015-09-18,324.95000000000005,44682.98
2015-09-19,323.815,11520.875
2015-09-20,322.8075,31773.26
2015-09-21,320.4275,80684.41
2015-09-22,322.245,88125.69
2015-09-23,326.9575,75363.165
2015-09-24,329.2425,59414.695
2015-09-25,332.59250000000003,33798.805
2015-09-26,332.565,20513.405
2015-09-27,356.89750000000004,17351.64
2015-09-28,331.1575,85936.00499999999
2015-09-29,374.185,99731.625
2015-09-30,338.52250000000004,78297.975
2015-10-01,339.305,62368.14
2015-10-02,340.1275,17521.04
2015-10-03,377.745,15408.800000000001
2015-10-04,405.7,14877.045
2015-10-05,356.7575,42107.465
2015-10-06,344.385,89813.12
2015-10-07,343.89,76732.055
2015-10-08,339.105,54124.469999999994
2015-10-09,336.01250000000005,39823.31
2015-10-10,335.975,13648.975
2015-10-11,337.96,24248.739999999998
2015-10-12,339.36499999999995,88447.00499999999
2015-10-13,359.295,117798.35
2015-10-14,374.99,61011.635
2015-10-15,347.8025,65548.33499999999
2015-10-16,353.46000000000004,53070.52
2015-10-17,366.2725,20302.065
2015-10-18,373.265,27889.59
2015-10-19,368.205,110693.45
2015-10-20,412.3625,87003.78
2015-10-21,395.79499999999996,65019.674999999996
2015-10-22,391.2,46301.005
2015-10-23,413.8525,46964.705
2015-10-24,376.21500000000003,19874.26
2015-10-25,394.745,29621.53
2015-10-26,396.055,86511.515
2015-10-27,396.53499999999997,93636.37
2015-10-28,446.98,74124.58
2015-10-29,464.1625,66959.125
2015-10-30,512.4399999999999,38159.395
2015-10-31,507.475,17535.445
2015-11-01,479.4525,33262.255
2015-11-02,427.045,82484.685
2015-11-03,595.915,96526.41
2015-11-04,649.3375,127969.21
2015-11-05,608.2149999999999,82755.735
2015-11-06,560.885,49039.585
2015-11-07,560.59,18990.829999999998
2015-11-08,582.9325,28419.585000000003
2015-11-09,580.8725,96578.01999999999
2015-11-10,548.2925,82722.785
2015-11-11,480.9525,61835.705
2015-11-12,482.75499999999994,80381.53
2015-11-13,491.9475,49092.07
2015-11-14,505.015,27793.59
2015-11-15,445.11,35877.69
2015-11-16,498.3975,85809.29
2015-11-17,474.69,102990.06000000001
2015-11-18,472.47749999999996,109257.995
2015-11-19,464.67999999999995,79745.93
2015-11-20,445.58,43013.72
2015-11-21,444.375,13552.4
2015-11-22,489.3375,27671.74
2015-11-23,450.82,105690.785
2015-11-24,446.8225,96610.145
2015-11-25,439.88500000000005,112811.155
2015-11-26,468.54,143526.565
2015-11-27,494.965,190226.19
2015-11-28,497.0825,31253.09
2015-11-29,505.71999999999997,150351.825
2015-11-30,520.1125,473894.51499999996
2015-12-01,507.53,338628.96
2015-12-02,491.8375,178611.95
2015-12-03,495.6025,457451.385
2015-12-04,492.63250000000005,255804.605
2015-12-05,514.2225,218947.16
2015-12-06,536.3325,883169.125
2015-12-07,541.1424999999999,698783.455
2015-12-08,548.0925,362176.795
2015-12-09,568.36,595717.91
2015-12-10,574.525,534387.7100000001
2015-12-11,601.6374999999999,743696.7250000001
2015-12-12,618.49,2876429.175
2015-12-13,603.6125,239462.275
2015-12-14,610.17,471584.805
2015-12-15,622.485,427635.085
2015-12-16,630.0600000000001,979215.5650000001
2015-12-17,631.495,496289.99
2015-12-18,641.4549999999999,702157.16
2015-12-19,644.425,30671.17
2015-12-20,627.46,234159.76
2015-12-21,609.9975,1103247.05
2015-12-22,606.2025,288313.20999999996
2015-12-23,607.7325000000001,203465.46
2015-12-24,619.72,418760.33
2015-12-25,625.7325000000001,39300.885
2015-12-26,597.27,1261787.135
2015-12-27,576.7425000000001,137242.025
2015-12-28,585.8625,252449.515
2015-12-29,584.4000000000001,81476.76
2015-12-30,579.6500000000001,44766.990000000005
2015-12-31,578.715,126110.715
2016-01-01,587.855,64002.85
2016-01-02,593.625,24078.414999999997
2016-01-03,588.515,71265.94
2016-01-04,593.5325,106081.205
2016-01-05,604.135,140993.625
2016-01-06,602.6825,116591.77
2016-01-07,626.3,576467.4650000001
2016-01-08,648.5925,160882.53999999998
2016-01-09,646.49,15384.859999999999
2016-01-10,644.14,17908.239999999998
2016-01-11,673.5675,98700.115
2016-01-12,639.1375,74740.525
2016-01-13,624.47,123482.47
2016-01-14,617.3975,54123.635
2016-01-15,578.555,672957.485
2016-01-16,544.9050000000001,387870.73500000004
2016-01-17,558.395,232828.31999999998
2016-01-18,554.2974999999999,109158.645
2016-01-19,554.0799999999999,123660.745
2016-01-20,569.66,215406.38999999998
2016-01-21,596.3475,73559.865
2016-01-22,569.865,215676.815
2016-01-23,551.155,99707.99500000001
2016-01-24,562.985,105024.245
2016-01-25,568.5450000000001,161348.07
2016-01-26,564.13,144897.16
2016-01-27,561.6675,103180.72
2016-01-28,547.705,96488.425
2016-01-29,531.02,55987.575
2016-01-30,531.49,17154.05
2016-01-31,531.85,23232.175
2016-02-01,526.235,117761.805
2016-02-02,522.8074999999999,79403.445
2016-02-03,518.8175,82468.23
2016-02-04,525.39,179763.81999999998
2016-02-05,541.8,30041.175
2016-02-06,537.19,43938.215
2016-02-07,531.04,55279.875
2016-02-08,526.845,93181.97
2016-02-09,529.2,130078.635
2016-02-10,531.645,106375.90000000001
2016-02-11,535.63,122096.72
2016-02-12,536.7825,73126.675
2016-02-13,539.38,8122.07
2016-02-14,553.93,172953.0
2016-02-15,566.3675000000001,155253.995
2016-02-16,565.27,62931.775
2016-02-17,576.7925,149512.145
2016-02-18,584.045,294158.19
2016-02-19,588.7025,105592.12
2016-02-20,596.975,211778.54499999998
2016-02-21,608.29,263400.93
2016-02-22,605.665,138927.5
2016-02-23,589.9575,261110.845
2016-02-24,583.705,138538.91
2016-02-25,586.6975,131149.61000000002
2016-02-26,590.5699999999999,45838.01
2016-02-27,601.38,14207.765000000001
2016-02-28,602.5125,115273.23
2016-02-29,608.56,202657.825
2016-03-01,609.1375,113637.065
2016-03-02,668.3499999999999,72392.26
2016-03-03,588.0,38433.385
2016-03-04,569.5074999999999,48257.704999999994
2016-03-05,548.045,16737.965
2016-03-06,538.3925,24882.615
2016-03-07,619.9475,91637.81000000001
2016-03-08,608.5125,67426.605
2016-03-09,609.675,63913.189999999995
2016-03-10,549.345,40892.350000000006
2016-03-11,554.935,50293.835
2016-03-12,590.6999999999999,15823.074999999999
2016-03-13,551.47,30885.469999999998
2016-03-14,544.28,66296.95999999999
2016-03-15,654.785,85431.73999999999
2016-03-16,592.3825,53865.899999999994
2016-03-17,598.285,44393.91
2016-03-18,630.03,35204.055
2016-03-19,613.6624999999999,13769.23
2016-03-20,584.2725,28694.710000000003
2016-03-21,580.4100000000001,88473.675
2016-03-22,609.405,64630.375
2016-03-23,582.005,49147.14
2016-03-24,570.7825,17117.765
2016-03-25,589.4375,21860.670000000002
2016-03-26,595.6675,11231.65
2016-03-27,616.5274999999999,11022.565
2016-03-28,630.79,39626.255
2016-03-29,621.7525,92114.36
2016-03-30,575.995,53694.325
2016-03-31,599.965,72040.54
2016-04-01,593.9375,50122.715
2016-04-02,572.105,14769.15
2016-04-03,605.825,27677.530000000002
2016-04-04,546.035,95111.245
2016-04-05,622.54,72987.92
2016-04-06,613.85,62205.545
2016-04-07,617.22,67897.145
2016-04-08,637.795,42944.585
2016-04-09,664.7149999999999,13580.89
2016-04-10,551.6800000000001,21885.010000000002
2016-04-11,624.53,89019.845
2016-04-12,609.5849999999999,71685.42000000001
2016-04-13,619.775,57523.8
2016-04-14,607.86,44254.645000000004
2016-04-15,552.48,45119.545000000006
2016-04-16,608.315,19089.309999999998
2016-04-17,623.95,34111.85
2016-04-18,617.6874999999999,111886.295
2016-04-19,604.83,83425.72499999999
2016-04-20,646.0975,92072.53000000001
2016-04-21,629.2425000000001,60850.715000000004
2016-04-22,635.27,41270.354999999996
2016-04-23,639.115,28232.274999999998
2016-04-24,615.175,23702.78
2016-04-25,657.5875000000001,40049.855
2016-04-26,642.7775,119906.855
2016-04-27,677.9925000000001,87862.66
2016-04-28,568.3125,41917.07
2016-04-29,585.4050000000001,59684.06
2016-04-30,656.2125,19932.885000000002
2016-05-01,610.8975,23937.929999999997
2016-05-02,583.7075,65901.75
2016-05-03,589.7225,145698.745
2016-05-04,598.7549999999999,93111.38500000001
2016-05-05,596.97,158906.0
2016-05-06,605.6875,149405.04
2016-05-07,618.0550000000001,8055.7300000000005
2016-05-08,641.8,25243.165
2016-05-09,623.8050000000001,100682.73
2016-05-10,619.6625,159267.19
2016-05-11,612.2825,92270.955
2016-05-12,652.2925,39413.299999999996
2016-05-13,654.72,46026.96
2016-05-14,719.9475,16198.175000000001
2016-05-15,747.9775000000001,22829.865
2016-05-16,668.9925,92396.735
2016-05-17,617.5325,128017.25499999999
2016-05-18,621.3325,64044.645
2016-05-19,658.835,43048.924999999996
2016-05-20,615.29,100847.625
2016-05-21,639.975,11821.025
2016-05-22,615.2925,66261.40999999999
2016-05-23,614.855,175077.77
2016-05-24,619.5699999999999,199710.48500000002
2016-05-25,622.3025,342573.935
2016-05-26,624.38,255416.71000000002
2016-05-27,641.7675,296395.925
2016-05-28,674.785,233304.04
2016-05-29,692.7125,98120.65
2016-05-30,720.65,238804.375
2016-05-31,741.72,168703.47
2016-06-01,740.8875,152698.805
2016-06-02,740.0224999999999,95827.525
2016-06-03,757.0450000000001,142348.775
2016-06-04,780.7974999999999,51219.38
2016-06-05,784.18,55062.71
2016-06-06,797.0975,193368.285
2016-06-07,794.91,213391.22
2016-06-08,783.615,147768.085
2016-06-09,784.81,115023.82
2016-06-10,777.0675,113836.835
2016-06-11,798.405,62905.689999999995
2016-06-12,856.1,170400.67
2016-06-13,934.975,313430.32
2016-06-14,964.345,247960.16499999998
2016-06-15,949.08,271727.545
2016-06-16,1002.635,303554.84
2016-06-17,1038.1550000000002,325731.40499999997
2016-06-18,1031.0375,140946.56
2016-06-19,1036.9325,93370.99500000001
2016-06-20,988.4850000000001,269299.56
2016-06-21,953.1925000000001,302720.605
2016-06-22,873.9875,268297.41
2016-06-23,829.5799999999999,271621.83999999997
2016-06-24,907.53,262418.305
2016-06-25,923.0775,97767.075
2016-06-26,906.315,105315.735
2016-06-27,896.1850000000001,191387.79
2016-06-28,901.3825,222498.475
2016-06-29,885.5475,219701.93
2016-06-30,894.41,191176.075
2016-07-01,914.2225,143624.0
2016-07-02,931.9475,52593.83500000001
2016-07-03,924.005,127443.44
2016-07-04,904.12,236985.61000000002
2016-07-05,913.6625,204082.35
2016-07-06,910.8399999999999,190961.13
2016-07-07,881.9300000000001,240145.64
2016-07-08,875.5799999999999,92755.14
2016-07-09,877.2325,96648.06499999999
2016-07-10,872.4925000000001,62724.5
2016-07-11,876.5074999999999,222584.81
2016-07-12,885.6324999999999,174900.78
2016-07-13,893.9200000000001,175683.4
2016-07-14,883.1825,127829.51
2016-07-15,886.7550000000001,128432.38
2016-07-16,889.775,60446.905
2016-07-17,892.08,90918.71
2016-07-18,902.2574999999999,265989.375
2016-07-19,904.2349999999999,187477.38999999998
2016-07-20,905.9975,156496.595
2016-07-21,905.7225000000001,158036.27
2016-07-22,894.775,202199.625
2016-07-23,887.1999999999999,47449.915
2016-07-24,896.7425000000001,95218.12
2016-07-25,891.5925000000001,200157.075
2016-07-26,884.8725000000001,230728.74000000002
2016-07-27,885.2925,171424.23
2016-07-28,884.755,150106.62
2016-07-29,873.03,88139.05500000001
2016-07-30,867.1025,39457.850000000006
2016-07-31,844.8275,115502.06499999999
2016-08-01,818.5274999999999,212271.89
2016-08-02,759.8975,347451.805
2016-08-03,753.335,292968.64999999997
2016-08-04,777.955,208427.85
2016-08-05,769.1450000000001,173095.995
2016-08-06,771.55,67944.46
2016-08-07,785.9375,112026.23
2016-08-08,787.1975,149575.405
2016-08-09,780.5174999999999,191272.065
2016-08-10,778.2225,181455.635
2016-08-11,781.4024999999999,80497.925
2016-08-12,775.1500000000001,91635.19
2016-08-13,779.1400000000001,47102.0
2016-08-14,764.6650000000001,88268.08
2016-08-15,754.085,197989.19
2016-08-16,759.3625,198918.12
2016-08-17,762.9875,134804.605
2016-08-18,755.36,136369.515
2016-08-19,753.99,114710.245
2016-08-20,750.085,37422.55
2016-08-21,752.335,53033.65
2016-08-22,771.71,177161.605
2016-08-23,773.955,234930.675
2016-08-24,768.8125,178534.69999999998
2016-08-25,766.62,235532.79499999998
2016-08-26,764.5675000000001,126159.675
2016-08-27,760.97,119246.535
2016-08-28,760.2025,49739.325000000004
2016-08-29,771.765,179849.505
2016-08-30,777.925,216456.74
2016-08-31,774.0475,196841.855
2016-09-01,765.4624999999999,169489.84
2016-09-02,734.7925,179334.18000000002
2016-09-03,770.6225,46561.04
2016-09-04,805.2950000000001,82279.285
2016-09-05,811.765,149857.375
2016-09-06,809.3275,172862.42500000002
2016-09-07,811.1524999999999,182226.94999999998
2016-09-08,821.7825,198711.90000000002
2016-09-09,829.9925000000001,145801.435
2016-09-10,838.1725,44994.130000000005
2016-09-11,826.2024999999999,93631.55500000001
2016-09-12,810.3125,218367.52
2016-09-13,807.425,149770.0
2016-09-14,807.495,158036.835
2016-09-15,813.55,172333.955
2016-09-16,812.7175,115222.59999999999
2016-09-17,817.2975,50405.855
2016-09-18,830.0649999999999,73866.875
2016-09-19,829.3525,308930.615
2016-09-20,816.5875000000001,270723.33
2016-09-21,804.755,211720.465
2016-09-22,790.5025,137981.93
2016-09-23,791.6025000000001,122392.65500000001
2016-09-24,797.8875,49641.115
2016-09-25,794.04,81620.19
2016-09-26,794.81,255583.08500000002
2016-09-27,798.59,237766.68
2016-09-28,791.9375,168543.39
2016-09-29,797.4825000000001,127877.55
2016-09-30,812.4049999999999,85521.375
2016-10-01,811.4675,54477.65
2016-10-02,816.675,50593.915
2016-10-03,820.1825,88905.64
2016-10-04,817.0725,194930.19
2016-10-05,810.2975,152588.14
2016-10-06,815.4124999999999,122148.085
2016-10-07,813.2249999999999,150793.36500000002
2016-10-08,811.0550000000001,57583.53
2016-10-09,810.885,96337.88500000001
2016-10-10,812.1425,230380.69
2016-10-11,834.3625,136138.89
2016-10-12,845.2975000000001,238480.075
2016-10-13,843.775,169933.955
2016-10-14,843.8725,154527.82
2016-10-15,844.575,45786.76
2016-10-16,847.9200000000001,74560.98
2016-10-17,849.4925000000001,214435.86000000002
2016-10-18,843.5025,192564.125
2016-10-19,833.595,186849.20500000002
2016-10-20,823.0975,113931.98000000001
2016-10-21,825.02,125331.87
2016-10-22,846.9475,55637.18
2016-10-23,863.9925000000001,55503.060000000005
2016-10-24,862.39,159878.00999999998
2016-10-25,866.1475,219478.165
2016-10-26,877.9749999999999,164629.875
2016-10-27,895.5225,149988.815
2016-10-28,906.61,142042.265
2016-10-29,926.1575,95851.83
2016-10-30,930.8525000000001,104589.69
2016-10-31,918.9575,187177.655
2016-11-01,937.5325,175913.77
2016-11-02,951.1675,149162.345
2016-11-03,930.1025,193736.135
2016-11-04,908.2575,181052.655
2016-11-05,920.7775,59879.700000000004
2016-11-06,928.0925,75173.29
2016-11-07,918.3399999999999,254239.5
2016-11-08,912.3874999999999,158757.945
2016-11-09,937.0225,258386.125
2016-11-10,940.99,118862.295
2016-11-11,942.38,109943.56
2016-11-12,942.8675000000001,61188.994999999995
2016-11-13,933.935,81578.56
2016-11-14,933.7475000000001,210644.465
2016-11-15,938.26,224507.29
2016-11-16,960.065,259284.02500000002
2016-11-17,978.8,148803.98
2016-11-18,1010.25,171892.19999999998
2016-11-19,1021.1750000000001,67918.605
2016-11-20,1010.4124999999999,235980.9
2016-11-21,1005.0849999999999,246042.475
2016-11-22,1016.5674999999999,316105.345
2016-11-23,1021.3974999999999,618378.1849999999
2016-11-24,1012.15,501225.61
2016-11-25,1001.1625,230889.625
2016-11-26,994.9975,104159.465
2016-11-27,998.4225,138600.8
2016-11-28,995.865,336472.92
2016-11-29,996.5649999999999,295537.95
2016-11-30,1011.6724999999999,300433.425
2016-12-01,1024.6575,233773.415
2016-12-02,1059.255,916143.4400000001
2016-12-03,1071.875,741809.405
2016-12-04,1027.5675,121232.08499999999
2016-12-05,1048.6725000000001,302648.445
2016-12-06,1072.07,415940.575
2016-12-07,1089.505,478710.055
2016-12-08,1072.1075,617950.935
2016-12-09,1035.845,336410.25
2016-12-10,1046.3174999999999,155123.455
2016-12-11,1066.935,473571.77499999997
2016-12-12,1064.9625,402342.675
2016-12-13,1067.815,521988.22000000003
2016-12-14,1047.355,284747.185
2016-12-15,1054.8,241534.775
2016-12-16,1061.5825,251546.68
2016-12-17,1070.2025,334711.54
2016-12-18,1091.49,106356.27
2016-12-19,1094.2725,370882.47
2016-12-20,1087.18,420760.7
2016-12-21,1108.8525,936553.775
2016-12-22,1164.63,574926.085
2016-12-23,1234.7775000000001,699869.25
2016-12-24,1263.355,202710.945
2016-12-25,1238.3975,165748.34
2016-12-26,1253.5925000000002,109192.24
2016-12-27,1283.055,298809.34
2016-12-28,1326.565,1155502.605
2016-12-29,1347.985,778817.545
2016-12-30,1341.1275,174601.995
2016-12-31,1329.7649999999999,72569.44499999999
2017-01-01,1353.595,365426.765
2017-01-02,1400.1774999999998,458016.005
2017-01-03,1428.5125000000003,299060.3
2017-01-04,1492.2975000000001,1674852.19
2017-01-05,1450.4925,4463035.135000001
2017-01-06,1301.6799999999998,2865593.87
2017-01-07,1213.4925,3448462.8400000003
2017-01-08,1243.6525,1036865.85
2017-01-09,1229.9325,2520080.5749999997
2017-01-10,1232.0149999999999,2128558.48
2017-01-11,1142.525,5061144.55
2017-01-12,1051.8275,2191035.005
2017-01-13,1077.6599999999999,3724002.655
2017-01-14,1103.5375,651229.11
2017-01-15,1092.09,598173.475
2017-01-16,1102.49,1038932.12
2017-01-17,1159.8449999999998,1858003.67
2017-01-18,1178.5575000000001,1076934.145
2017-01-19,1175.7975000000001,821771.975
2017-01-20,1183.8200000000002,570420.81
2017-01-21,1205.0025,535536.74
2017-01-22,1215.6425,845519.235
2017-01-23,1226.6675,476273.055
2017-01-24,1212.06,431023.91
2017-01-25,1189.3275,437414.53500000003
2017-01-26,1217.3875,127908.375
2017-01-27,1233.805,122657.11499999999
2017-01-28,1246.1299999999999,63796.29
2017-01-29,1241.2775,89282.625
2017-01-30,1242.535,256140.27500000002
2017-01-31,1260.425,296856.83
2017-02-01,1292.8125,313946.405
2017-02-02,1316.9775,289219.365
2017-02-03,1336.5825,467703.425
2017-02-04,1345.4675,209967.84
2017-02-05,1351.55,141078.10499999998
2017-02-06,1354.52,229301.89500000002
2017-02-07,1381.3200000000002,252671.235
2017-02-08,1393.05,513995.24
2017-02-09,1341.4925,1008668.225
2017-02-10,1299.6299999999999,478362.135
2017-02-11,1321.7825,161508.015
2017-02-12,1336.6675,120357.99500000001
2017-02-13,1323.2475,375047.91
2017-02-14,1327.505,364938.665
2017-02-15,1329.6499999999999,204389.285
2017-02-16,1342.0974999999999,271200.19499999995
2017-02-17,1375.5225,230274.81
2017-02-18,1389.97,173128.22
2017-02-19,1378.8624999999997,184763.305
2017-02-20,1393.955,354417.07
2017-02-21,1443.785,499270.46
2017-02-22,1472.23,441530.33
2017-02-23,1506.3925,714558.7849999999
2017-02-24,1533.58,1450468.93
2017-02-25,1521.1125,630633.785
2017-02-26,1524.5075000000002,743484.695
2017-02-27,1551.69,813014.83
2017-02-28,1557.1749999999997,908476.7949999999
2017-03-01,1579.3375,590394.47
2017-03-02,1642.7450000000001,1053039.8099999998
2017-03-03,1689.9299999999998,1340534.345
2017-03-04,1683.565,382056.66000000003
2017-03-05,1679.6675,294099.705
2017-03-06,1697.4924999999998,490442.335
2017-03-07,1664.2675,1461197.0
2017-03-08,1602.6425,1275496.355
2017-03-09,1581.1325000000002,1074949.18
2017-03-10,1584.0200000000002,3441232.485
2017-03-11,1554.7675000000002,1497105.475
2017-03-12,1619.6525,1078177.525
2017-03-13,1652.2224999999999,1158871.905
2017-03-14,1657.6574999999998,849121.11
2017-03-15,1662.6750000000002,523496.115
2017-03-16,1607.8825,1199205.825
2017-03-17,1495.645,1945208.925
2017-03-18,1341.9,2909527.42
2017-03-19,1324.9925,1595969.01
2017-03-20,1382.0275000000001,1115721.9849999999
2017-03-21,1435.9425,971020.07
2017-03-22,1421.5775,1159280.115
2017-03-23,1386.9125,406477.0
2017-03-24,1310.6125,652637.985
2017-03-25,1241.57,401348.23
2017-03-26,1284.03,319605.115
2017-03-27,1337.88,499574.16500000004
2017-03-28,1390.3725,417763.745
2017-03-29,1378.9750000000001,432771.27
2017-03-30,1376.5825,306118.98
2017-03-31,1406.39,260794.625
2017-04-01,1445.8600000000001,148774.625
2017-04-02,1459.6475,136623.61
2017-04-03,1502.055,470987.205
2017-04-04,1534.5525,410823.36500000005
2017-04-05,1512.2099999999998,349138.58999999997
2017-04-06,1535.4325,394143.53
2017-04-07,1572.3625000000002,296137.585
2017-04-08,1584.2825,207430.195
2017-04-09,1592.29,192993.22999999998
2017-04-10,1611.7575,347213.385
2017-04-11,1614.065,307974.14
2017-04-12,1621.9375,226634.93
2017-04-13,1598.73,424082.20999999996
2017-04-14,1585.64,122818.98999999999
2017-04-15,1591.5625,124119.5
2017-04-16,1588.8375,56489.44
2017-04-17,1602.34,140171.66
2017-04-18,1630.1925,409431.50999999995
2017-04-19,1637.1750000000002,379012.255
2017-04-20,1646.4724999999999,317038.32999999996
2017-04-21,1671.1175,193904.545
2017-04-22,1668.3200000000002,146411.695
2017-04-23,1672.6725000000001,225124.945
2017-04-24,1674.6924999999999,211725.38999999998
2017-04-25,1689.8824999999997,215734.21
2017-04-26,1721.4924999999998,437506.13
2017-04-27,1741.7499999999998,411651.41500000004
2017-04-28,1753.5725,406182.51
2017-04-29,1766.9075,127445.36
2017-04-30,1775.96,216443.365
2017-05-01,1835.2250000000001,474535.63
2017-05-02,1923.5149999999999,501973.125
2017-05-03,1998.5475000000001,586754.6499999999
2017-05-04,2086.355,628519.28
2017-05-05,2172.12,654999.485
2017-05-06,2169.54,209273.13
2017-05-07,2200.86,222159.16
2017-05-08,2291.3475000000003,745572.9149999999
2017-05-09,2459.9475,659733.235
2017-05-10,2481.2,685606.3
2017-05-11,2509.1850000000004,636410.4349999999
2017-05-12,2526.8325,501283.525
2017-05-13,2498.58,412004.52499999997
2017-05-14,2572.5,164906.29
2017-05-15,2535.6875,437681.175
2017-05-16,2490.3625,512263.15
2017-05-17,2546.8325,562603.4
2017-05-18,2605.6225000000004,517587.53500000003
2017-05-19,2710.36,582752.43
2017-05-20,2811.8875,370507.7
2017-05-21,2860.3375000000005,425441.83999999997
2017-05-22,2929.9300000000003,771038.515
2017-05-23,3190.0975,694268.99
2017-05-24,3534.53,947083.645
2017-05-25,3580.5525000000002,1246167.43
2017-05-26,3396.8025,986666.33
2017-05-27,3008.7275,981955.42
2017-05-28,3098.715,519722.16
2017-05-29,3227.7775,495671.8
2017-05-30,3237.01,865945.885
2017-05-31,3164.81,666308.1799999999
2017-06-01,3338.5675,602393.39
2017-06-02,3537.3224999999998,652058.02
2017-06-03,3602.7125,587059.8049999999
2017-06-04,3544.8199999999997,487481.76
2017-06-05,3594.8100000000004,632776.925
2017-06-06,3772.105,1114714.06
2017-06-07,3802.625,1188540.4200000002
2017-06-08,3816.195,703426.765
2017-06-09,3862.87,732837.455
2017-06-10,3861.9875,378492.08
2017-06-11,3877.3125,483468.69
2017-06-12,3778.3549999999996,1015438.225
2017-06-13,3756.365,942073.655
2017-06-14,3638.5825,1378940.915
2017-06-15,3417.87,1375258.83
2017-06-16,3490.1375000000003,617497.775
2017-06-17,3630.4975,649615.8
2017-06-18,3641.0074999999997,480841.87
2017-06-19,3603.7225,557380.6900000001
2017-06-20,3735.775,1030677.39
2017-06-21,3781.2449999999994,769739.52
2017-06-22,3745.3275000000003,535832.88
2017-06-23,3779.835,543296.575
2017-06-24,3684.8925,383479.585
2017-06-25,3573.43,528997.53
2017-06-26,3401.0449999999996,862926.94
2017-06-27,3408.1975,967779.22
2017-06-28,3525.5575,1031901.1799999999
2017-06-29,3492.2999999999997,647364.295
2017-06-30,3382.7025,715527.3550000001
2017-07-01,3325.1575000000003,356637.805
2017-07-02,3315.8475000000003,629955.615
2017-07-03,3398.17,480916.68
2017-07-04,3477.6475,556593.185
2017-07-05,3496.5525,422374.805
2017-07-06,3506.635,332148.63
2017-07-07,3465.8375,545392.215
2017-07-08,3417.7925,274918.38499999995
2017-07-09,3431.1000000000004,216587.96000000002
2017-07-10,3294.67,652706.26
2017-07-11,3183.8475,775936.625
2017-07-12,3171.495,595157.0299999999
2017-07-13,3165.0975,502783.92
2017-07-14,2990.9500000000003,697951.365
2017-07-15,2758.13,341839.905
2017-07-16,2556.525,607714.115
2017-07-17,2741.795,865517.1
2017-07-18,2999.3675000000003,875017.07
2017-07-19,3007.7475,680305.18
2017-07-20,3337.745,1335242.9000000001
2017-07-21,3542.7475000000004,665370.485
2017-07-22,3550.7799999999997,428688.60000000003
2017-07-23,3575.3825,399404.67500000005
